Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,
2006,1.341,1.405,1.383,1.476,1.476,1.320,1.237,1.359,1.430,1.410,1.429,1.455, 
2007,1.612,1.817,1.631,1.545,1.504,1.425,1.344,1.373,1.494,1.571,1.757,1.775, 
2008,1.724,1.682,1.587,1.557,1.581,1.590,1.609,1.748,1.884,1.834,1.912,1.821, 
2009,1.851,1.758,1.762,1.692,1.662,1.637,1.680,1.697,1.678,1.621,1.931,2.097, 
2010,1.959,1.822,1.776,1.795,1.720,1.847,1.796,1.758,1.781,1.674,1.758,1.828, 
2011,1.866,1.993,2.182,1.772,1.760,1.638,1.619,1.660,1.685,1.723,1.758,1.707, 
2012,1.671,1.630,1.509,1.470,1.422,1.422,1.520,1.506, , , , , 
